Date,PM2.5,PM10,NOx,NH3,CO,Benzene,AQI
12-03-2020,31.21,38.66,10.65,25.63,0.56,0.01,52
13-03-2020,38.39,46.68,10.37,29.16,0.57,0,60
14-03-2020,43.23,50.83,10.48,28.95,0.57,0,62
15-03-2020,33.82,41.03,9.73,28.41,0.48,0,70
16-03-2020,27.14,35.04,8.09,23.98,0.5,0.13,54
17-03-2020,27.32,35.75,3.41,24.57,0.48,0.25,40
18-03-2020,31.76,41.51,5.24,23.42,0.47,0.24,51
19-03-2020,43.8,53.59,4.97,23.41,0.48,0.26,63
20-03-2020,35.48,44.02,4.64,24.85,0.49,0.27,69
21-03-2020,51.27,60.05,4.62,24.44,0.49,49.66,70
22-03-2020,33.24,40.33,3.65,18.55,0.37,13.07,71
23-03-2020,35.34,41.55,3.71,20.24,0.32,62.93,53
24-03-2020,47.34,56.65,3.66,20.21,0.37,0.33,66
25-03-2020,53.64,62.86,3.77,25.43,0.44,0.23,92
26-03-2020,54.9,62.7,3.69,25.48,0.42,0.25,89
27-03-2020,44.64,53.86,3.59,28.26,0.4,0.22,82
28-03-2020,51.33,60.03,3.89,29.89,0.44,0.23,71
29-03-2020,34.54,41.95,3.64,28.47,0.36,0.19,81
30-03-2020,39.47,48.07,3.79,29.05,0.42,0.19,60
31-03-2020,27.27,33.9,3.8,30.99,0.4,0.18,51
01-04-2020,38.6,49.19,3.94,32.95,0.45,36.6,62
02-04-2020,36.22,48.66,3.86,32.94,0.4,0.15,64
03-04-2020,30.35,39.84,3.75,23.37,0.29,0.08,54
04-04-2020,24.05,41.95,3.79,21.6,0.26,0.08,43
05-04-2020,26.47,33.51,3.5,26,0.31,10.03,44
06-04-2020,35.13,43.65,3.69,25.1,0.31,0.12,48
07-04-2020,33.19,42.17,3.85,22.71,0.3,0.12,61
08-04-2020,24.92,31.74,3.74,23.73,0.27,0.08,45
09-04-2020,39.15,45.79,4.47,22.95,0.39,6.27,59
10-04-2020,38.01,45.39,5.7,27.97,0.41,0.16,64
11-04-2020,30.06,35.53,5.74,30,0.37,0.15,55
12-04-2020,21.7,27.32,5.6,26.24,0.27,8.27,41
13-04-2020,28.33,33.24,8.44,28.53,0.36,0.12,42
14-04-2020,46.26,49.81,14.04,31.28,0.47,29.29,64
15-04-2020,40.72,48.87,15.65,30.38,0.42,1.55,76
16-04-2020,22.63,28.06,15.49,23.59,0.28,4.18,49
17-04-2020,15.06,19.85,15.51,14.87,0.22,0.05,33
18-04-2020,19.5,25.12,15.38,17.65,0.25,0.05,31
19-04-2020,10.48,14.73,15.2,19.03,0.22,0.03,24
20-04-2020,11.79,18.9,16.08,19.13,0.25,1.02,24
21-04-2020,9.53,20.94,15.94,16.64,0.27,10.19,23
22-04-2020,8.53,11.26,15.48,15.61,0.24,0.05,20
23-04-2020,10.42,14.56,15.49,16.78,0.26,0.06,19
24-04-2020,5.74,9.67,15.57,12.4,0.21,0.03,19
25-04-2020,3.14,5.83,14.68,17.91,0.18,7.73,19
26-04-2020,1.97,4.06,15.25,12.44,0.18,6.7,18
27-04-2020,5.4,9.88,15.57,17.69,0.25,8.33,19
28-04-2020,3.55,7.84,15.6,17.07,0.26,6.89,19
29-04-2020,3.85,6.78,15.4,15.28,0.21,13.67,19
30-04-2020,4.49,8.9,15.65,14.49,0.24,20.86,19
01-05-2020,7.92,12.97,15.71,18.21,0.3,0.06,20
02-05-2020,8.24,13.13,15.48,16.69,0.28,10.3,20
03-05-2020,5.48,9.88,15.15,14.56,0.19,16.64,19
04-05-2020,6.32,11.92,15.43,15.74,0.23,22.57,19
05-05-2020,10.16,14.63,15.58,18.64,0.27,6.11,19
06-05-2020,6.15,8.99,16.56,15.26,0.24,3.21,20
07-05-2020,3.93,6.85,15.43,19.43,0.27,10.76,20
08-05-2020,13.61,17.4,15.75,22.37,0.32,22.22,20
09-05-2020,13.29,19.14,15.65,27.89,0.37,0.07,24
10-05-2020,16.09,20.04,15.21,32.66,0.31,0.06,24
11-05-2020,25.35,31.71,15.98,29.77,0.39,12.22,35
12-05-2020,27.97,33.56,15.73,29.94,0.42,0.12,46
13-05-2020,23.72,28.88,15.86,21.17,0.37,5.14,46
14-05-2020,21.05,24.86,15.85,23.68,0.32,8.15,33
15-05-2020,14.82,19.67,15.83,23.19,0.31,10,31
16-05-2020,8.3,12.62,15.67,22.47,0.27,14.93,21
17-05-2020,12.42,18,15.26,25.82,0.23,3.698213539,20
18-05-2020,17.92,25.29,15.89,28.94,0.38,39.79,26
19-05-2020,18.83,24.52,15.9,25.16,0.36,13.31,32
20-05-2020,6.53,10.27,16.12,17.62,0.31,3.61,24
21-05-2020,8.97,14.44,15.53,13.24,0.21,0.02,20
22-05-2020,14.67,19.13,15.59,11.35,0.25,0.02,22
23-05-2020,16.13,21.52,15.52,16.11,0.25,28.67,22
24-05-2020,13.4,19.09,15.1,15.75,0.19,16.38,27
25-05-2020,9.72,14.84,15.49,14.45,0.19,11.99,20
26-05-2020,9.03,13.23,15.65,12.13,0.22,0.04,19
27-05-2020,1.96,4.32,20.63,16.72,0.21,3.34,21
28-05-2020,3.47,9.67,15.67,19.71,0.24,0.38,21
29-05-2020,3.62,7.84,15.72,12.68,0.24,3.06,20
30-05-2020,3.43,7.24,15.46,12.93,0.22,30.73,20
31-05-2020,3.68,7.45,15.13,12.87,0.17,3.698213539,19
01-06-2020,4.52,9.11,15.89,12.84,0.22,14.32,19
02-06-2020,3.96,8.56,15.7,13.28,0.24,3.698213539,20
03-06-2020,2.33,6.33,15.65,14.43,0.24,36.41,20
04-06-2020,2.17,4.57,15.57,16.06,0.19,3.74,19
05-06-2020,2.49,7.33,25.15,25.23,0.24,17.11,31
06-06-2020,2.81,6.19,15.62,18.88,0.21,3.698213539,20
08-06-2020,14.44,22.3,16.31,22.38,0.41,10.9,25
09-06-2020,10.08,13.04,15.49,24.75,0.33,0.04,23
10-06-2020,1.54,2.79,15.52,21.4,0.22,65.53,19
12-06-2020,0.99,8.1,15.53,21.22,0.2,0.03,19
13-06-2020,1.4,5.8,15.31,22.03,0.17,81.92,19
14-06-2020,0.98,4.59,15.17,24.59,0.16,3.698213539,19
15-06-2020,1.19,4.99,15.3,24.48,0.17,3.698213539,19
16-06-2020,1.14,6.19,15.85,20.36,0.17,12.62,19
18-06-2020,1.25,9.1,15.6,24.03,0.15,23.25,20
19-06-2020,5.92,19.02,15.74,36.73,0.2,13.67,20
20-06-2020,2.46,12.72,15.47,34.12,0.22,0.04,19
21-06-2020,2.63,9.03,15.15,29.9,0.15,3.698213539,19
22-06-2020,2.88,13.68,15.79,29.98,0.16,12.27,20
23-06-2020,2.76,13.65,15.67,25.38,0.05,20.29,20
24-06-2020,8.62,32.1,15.41,25.57,0.07,17.08,25
25-06-2020,7.98,28.92,15.5,23.4,0.05,3.698213539,33
26-06-2020,1.39,7.21,15.71,22.46,0.03,3.698213539,21
27-06-2020,0.16,3.16,15.41,22.42,0.02,3.698213539,19
28-06-2020,0.24,1.15,15.14,25.45,0.02,3.698213539,19
29-06-2020,0.28,10.02,15.96,28.73,0.12,3.698213539,20
30-06-2020,1.89,9.27,15.75,28.68,0.11,3.698213539,20
01-07-2020,4.49,5.39,15.11,19.41,0.02,3.698213539,20
25-11-2017,81.4,124.5,12.08,10.72,0.12,0.2,184
26-11-2017,78.32,129.06,14.85,10.28,0.14,0.22,197
27-11-2017,88.76,135.32,21.77,12.91,0.11,0.29,198
28-11-2017,64.18,104.09,17.01,11.42,0.09,0.17,188
29-11-2017,72.47,114.84,16.59,12.25,0.16,0.21,173
30-11-2017,69.8,114.86,14.54,10.95,0.12,0.16,165
01-12-2017,73.96,113.56,13.97,10.95,0.1,0.17,191
02-12-2017,89.9,140.2,19.87,13.12,0.1,0.25,191
03-12-2017,87.14,130.52,12.12,14.36,0.15,0.23,227
04-12-2017,84.64,125,17.58,14.41,0.18,0.31,168
05-12-2017,88.36,121.77,13.75,13.72,0.12,0.24,198
06-12-2017,96.83,139.36,14.99,15.12,0.11,0.29,201
07-12-2017,117.46,181.64,25.32,17.34,0.13,0.36,252
08-12-2017,122.88,208.86,33.71,17.96,0.27,0.36,310
09-12-2017,74.28,141.22,28.88,15.73,0.09,0.26,196
10-12-2017,50.32,102.77,19.41,12.56,0.1,0.2,132
11-12-2017,58.47,115.27,26.15,15.2,0.16,0.23,147
12-12-2017,89.35,131.48,28.88,21.24,0.24,0.28,179
13-12-2017,64.42,99.74,24.36,17.63,0.15,0.24,145
14-12-2017,69.4,98.94,20.67,19.34,0.14,0.23,115
15-12-2017,71.07,109.65,16.7,16,0.1,0.18,140
16-12-2017,79.76,129.81,28.84,15.56,0.17,0.24,156
17-12-2017,108.06,167.62,30.94,18.52,0.08,0.31,225
18-12-2017,100.75,172.04,33.45,18.49,0.11,0.26,251
19-12-2017,106.25,171.56,21.78,19.66,0.13,0.28,228
20-12-2017,83.79,141.83,30.74,17.37,0.3,0.29,223
21-12-2017,79.98,147.74,32.07,17.28,0.14,0.33,170
22-12-2017,76.27,152.59,35.9,19.53,0.15,0.29,165
23-12-2017,86.5,147.95,26.6,20.78,0.15,0.31,159
24-12-2017,100.62,167.75,28.41,23.68,0.22,0.34,232
25-12-2017,110.73,171.47,17.89,21.66,0.1,0.33,242
26-12-2017,107.7,170.21,27.2,22.52,0.17,0.33,274
27-12-2017,104.81,192.2,41.57,21.06,0.23,0.38,259
28-12-2017,89.95,175.16,43.23,18.87,0.27,0.36,225
29-12-2017,74.58,138.6,29.81,18.2,0.17,0.32,177
30-12-2017,56.68,109.33,21.44,16.86,0.1,0.25,120
31-12-2017,61.03,131.62,25.49,17.82,0.08,0.33,120
01-01-2018,59.03,108.83,15.23,18.03,0.09,0.23,120
02-01-2018,61.88,109.82,15.45,19.57,0.09,0.2,132
03-01-2018,71.57,137.48,25.36,25.61,0.09,0.24,136
04-01-2018,92.44,174.75,33.36,19.45,0.11,0.3,182
05-01-2018,92.9,162.69,35.19,21.02,0.08,0.29,222
06-01-2018,85.15,151.97,41.72,18.71,0.07,0.26,230
07-01-2018,81.47,145.68,30.18,20.18,0.07,0.25,224
08-01-2018,81.58,132.66,21.81,21.59,0.09,0.29,217
09-01-2018,79.56,146.64,23.6,17.71,0.05,0.05,230
10-01-2018,87.43,155.95,23.02,22.35,0.1,0.1,229
11-01-2018,87.33,153.97,25.82,23.66,0.08,0.22,229
12-01-2018,110.39,182.54,31.49,24.74,0.04,0.28,235
13-01-2018,77.51,125.01,22.49,20.06,0.05,0.19,214
14-01-2018,86.96,129.99,18.03,21.23,0.05,0.23,186
15-01-2018,76.29,115.53,13.75,20.38,0.05,0.18,172
16-01-2018,67.06,100.34,13.29,18.78,0.06,0.15,138
17-01-2018,68.34,104.45,16.99,20.29,0.06,0.15,125
18-01-2018,66.28,117.3,29.99,21.68,0.05,0.19,132
19-01-2018,64.98,116.14,29.83,21.32,0.06,0.18,111
20-01-2018,75.46,132.84,37.84,21.88,0.13,0.2,137
21-01-2018,81.58,141.85,24.35,19.33,0.05,0.16,172
22-01-2018,78.27,142.86,29.01,19.12,0.06,0.16,160
23-01-2018,79.01,138.14,29.17,20.29,0.06,0.18,163
24-01-2018,77.98,137.31,28.04,21.11,0.06,0.17,165
25-01-2018,77.96,155.73,38.7,23.45,0.06,0.18,139
26-01-2018,79.04,143.38,28.23,26,0.08,0.19,176
27-01-2018,77.78,131.14,28.33,26.3,0.09,0.18,162
28-01-2018,76.48,131.86,21.04,22.05,0.06,0.16,160
29-01-2018,74.2,135.97,22.55,20.24,0.07,0.15,142
30-01-2018,78.23,140.66,28.7,21.73,0.05,0.19,172
31-01-2018,68.53,147.48,39.46,19.74,0.04,0.18,134
01-02-2018,62.08,152.59,41.29,19.42,0.05,0.16,136
02-02-2018,50.64,130.36,29.49,19.89,0.07,0.18,130
03-02-2018,44.21,119.52,21.23,23.31,0.07,0.09,111
04-02-2018,50.71,115.65,25.13,11.19,0.06,0.13,117
05-02-2018,42.27,100.54,20.33,13.4,0.66,0.12,102
06-02-2018,39.41,101.1,17.83,17.9,0.81,0.12,108
07-02-2018,50.56,116.89,25.44,11.05,0.97,0.08,99
08-02-2018,50.54,120.05,16.74,13.02,0.9,0.1,121
09-02-2018,26.22,62.82,12.54,12.32,0.61,0.07,86
10-02-2018,31.83,66.74,11.14,11.9,0.61,0.05,57
11-02-2018,70.26,112.29,6.57,13.05,0.62,0.06,107
12-02-2018,59.47,99.73,7.18,11.94,0.68,0.04,118
13-02-2018,58.71,99.04,7.62,11.99,0.86,0.12,110
14-02-2018,56.29,107.96,9.02,10.89,0.95,0.16,114
15-02-2018,50.41,118.62,15.01,20.24,0.69,0.17,111
16-02-2018,57.53,128.81,14.88,33.72,0.78,0.15,117
17-02-2018,43.82,97.19,9.45,22.52,0.67,0.09,107
18-02-2018,42.71,80.24,22.25,24.68,0.49,0.1,87
19-02-2018,54.73,94.12,9.73,22.79,0.58,0.08,89
20-02-2018,50.91,99.84,12.39,23.18,0.64,0.1,97
21-02-2018,38.5,106.7,12.69,19.54,0.58,0.1,100
22-02-2018,32.21,107.43,15.32,18.13,0.6,0.12,105
23-02-2018,35.36,107.25,14.52,16.57,0.85,0.09,114
24-02-2018,59.65,127.26,16.94,20.46,0.7,0.16,116
25-02-2018,46.16,115.95,18.59,16.35,1.428121851,0.13,116
26-02-2018,34.31,107.74,18.66,15.88,1.428121851,0.1,98
27-02-2018,39.52,113.31,27,18.5,0.81,0.15,116
28-02-2018,43.08,116.06,14.54,22.46,0.79,0.09,108
01-03-2018,38.1,97,17.68,19.27,0.79,0.06,100
02-03-2018,33.08,83.16,14.38,14.52,0.72,0.05,92
03-03-2018,29.7,77.45,13.01,12.72,0.65,0.05,80
04-03-2018,38.67,82.67,15.74,12.41,0.66,0.06,88
05-03-2018,30.04,83.07,22.65,12.52,0.78,0.05,83
06-03-2018,39.72,103.81,30.06,14.03,0.81,0.11,100
07-03-2018,38.21,78.95,14.85,14.15,0.75,0.05,81
08-03-2018,58.31,124.64,25.14,14,1.03,0.12,112
09-03-2018,62.49,113.56,18.7,16.53,0.91,0.09,113
10-03-2018,49.04,102.46,15.26,14.09,0.64,0.1,105
11-03-2018,41.67,80.09,9.19,13.51,0.78,0.11,88
12-03-2018,32.44,75.3,15.02,12.65,0.68,0.09,78
13-03-2018,26.43,80.85,19.8,11.64,0.72,0.08,78
14-03-2018,25.08,60.67,13.94,14.1,0.56,0.05,69
15-03-2018,26.09,63.05,9.51,10.74,0.58,0.02,60
16-03-2018,16.62,39.94,8.43,11.53,0.58,0.01,51
17-03-2018,49.58,82.95,14.27,13.47,0.7,0.09,61
18-03-2018,43.52,80.01,16.16,13.75,0.8,0.12,90
19-03-2018,39.83,76.09,11.5,13.34,0.7,0.09,74
20-03-2018,36.89,76.61,15.39,13.96,0.57,0.06,76
22-03-2018,52.69,94.25,11.58,15.35,0.59,0.01,92
23-03-2018,46.48,95.41,11.5,15.02,0.6,0.03,93
24-03-2018,44.22,77.62,7.52,14.58,0.73,0.02,88
25-03-2018,35.91,71.26,6.19,13.53,0.67,0.01,75
26-03-2018,39.05,81.51,8.11,10.94,0.68,0.05,79
27-03-2018,30.21,67.22,10.25,11.24,0.58,0.01,74
28-03-2018,31.14,60.35,9.05,11.8,0.83,0.02,62
29-03-2018,26.82,52.51,7.14,11.54,0.69,0,53
30-03-2018,26.34,52.07,7.41,9.3,0.57,0,53
31-03-2018,28.48,55.8,6.23,10.49,0.64,0,55
01-04-2018,21.83,52.92,5.09,7.53,0.55,0,52
02-04-2018,24.23,52.06,11.23,8.17,0.56,0.04,55
03-04-2018,22.29,55.96,9.64,10.88,0.67,0.03,56
04-04-2018,25.28,54.59,9.24,12.44,0.72,0.01,56
05-04-2018,19.68,45.57,5.2,8.44,0.69,0,52
07-04-2018,24.4,70.25,9.84,10.27,0.74,0,76
08-04-2018,20.05,79.5,10.69,9.77,0.65,0.02,76
09-04-2018,23.72,55.74,8.18,10.54,0.81,0,81
10-04-2018,26.12,56.77,10.14,9.83,0.5,0,59
13-04-2018,7.16,26.39,5.99,8.62,0.59,0,46
14-04-2018,7.97,33.2,7,8.66,0.61,0,40
15-04-2018,6.48,23.83,3.83,8.32,0.47,0,33
16-04-2018,7.2,34.11,6.14,7.23,0.5,0,49
17-04-2018,8.27,27.27,6.14,6.04,0.53,0,32
19-04-2018,9.21,27.62,3.9,6.59,0.44,0,42
21-04-2018,19.78,49.86,5.14,6.3,0.66,0,53
22-04-2018,8.85,30.54,4.26,5.01,0.36,0,47
25-04-2018,18.48,62.52,9.5,6.68,0.76,0,79
27-04-2018,11.04,38.34,5.87,6.78,0.48,0,47
28-04-2018,9.74,33.83,5.87,5.66,0.66,0,51
29-04-2018,10.35,30.98,5.81,4.43,1.01,0,52
01-05-2018,22.81,53.85,6.33,5.76,0.8,0,88
02-05-2018,28.54,56.36,15.68,8.96,0.85,3.698213539,78
03-05-2018,18.46,39.45,10.55,12.76,0.49,3.698213539,90
04-05-2018,23.9,37.71,18.01,12.69,0.56,3.698213539,43
09-05-2018,14.42,36.29,6.44,7.77,0.43,0.08,55
11-05-2018,12.42,36.29,9.11,4.63,0.51,0.03,52
13-05-2018,16.78,42.22,5.57,7.82,0.4,0.21,84
14-05-2018,19.77,62.11,8.38,9.3,1.03,0.57,95
15-05-2018,22.63,54.13,10.28,9.67,0.26,0.81,58
17-05-2018,15.2,45.09,8.84,8.99,1.18,2.11,125
18-05-2018,9.58,28.33,7.35,13.54,0.59,1,192
20-05-2018,16.44,54.42,5.79,9.16,1.428121851,0.95,81
22-05-2018,13.23,41.25,4.92,9.37,1.428121851,0.23,65
24-05-2018,25.62,56.44,10.97,11.52,0.48,0.44,86
25-05-2018,40.32,66.25,9.65,10.61,0.5,39.22,62
26-05-2018,13.07,37.35,7.75,9.78,0.46,28.37,78
27-05-2018,16.56,41.96,6.31,9.48,0.41,35.84,114
28-05-2018,19.57,44.72,7.22,10.79,0.34,53.89,103
29-05-2018,30.96,72.18,8.8,11.18,0.36,48.64,134
30-05-2018,32.1,83.29,8.07,9.85,0.29,3.698213539,168
31-05-2018,31.82,74.79,7.76,9.97,0.32,3.698213539,150
01-06-2018,37.5,84.96,8.91,10.06,0.57,3.698213539,127
02-06-2018,23.25,61.1,11.68,9.62,0.43,21.16,106
03-06-2018,27.42,57.28,13.04,7.89,0.32,16.54,129
04-06-2018,31.26,72.82,7.92,9.02,0.4,6.66,136
05-06-2018,28.12,70.21,9.28,11.27,0.38,4.24,155
06-06-2018,32.33,55.74,12.62,13.99,0.51,1.84,87
07-06-2018,19.29,31.22,9.86,17.3,0.42,3.698213539,84
08-06-2018,17.99,29.24,7.92,14.89,0.32,3.698213539,85
09-06-2018,12.72,24.79,6.78,10.79,0.4,3.698213539,91
10-06-2018,13.65,35.39,4.79,9.14,0.46,3.698213539,76
11-06-2018,17.64,47.81,8.65,9.74,0.49,3.698213539,60
12-06-2018,23.43,57.11,11.83,10.29,0.79,3.698213539,69
13-06-2018,25.92,68.27,11.96,9.72,0.61,3.698213539,64
14-06-2018,32.7,103.88,9.5,11.4,0.55,3.698213539,98
15-06-2018,31.58,107.31,11.07,13.41,1.13,3.698213539,128
16-06-2018,22.9,69.96,8.42,10.54,0.75,3.698213539,113
17-06-2018,24.23,78.11,6.95,10.85,0.98,3.698213539,87
18-06-2018,17.92,68.72,7.13,10.72,0.46,3.698213539,79
19-06-2018,17.38,55.59,8.79,9.36,0.84,3.698213539,69
20-06-2018,19.06,59.46,9.96,10.32,1.02,3.698213539,78
21-06-2018,18.81,55.66,9.49,11.32,1.01,0.23,88
22-06-2018,18.69,50.06,9.52,12.21,0.81,0.38,101
23-06-2018,17.85,43.47,8.88,11.67,1.05,0.41,80
24-06-2018,18.09,45.11,6.39,9.25,1,0.4,89
25-06-2018,18.93,60.89,7.15,10.94,0.55,0.43,71
26-06-2018,16.86,48.26,6.96,10.01,0.52,0.36,68
27-06-2018,16.85,54.97,10,11.26,0.57,0.38,56
28-06-2018,16.46,33.5,14.19,11.74,0.61,0.48,65
29-06-2018,18.4,49.43,10.85,13.37,0.38,0.4,66
30-06-2018,20.31,49.14,9.99,12.81,0.41,0.39,96
01-07-2018,23.99,46.59,11.74,15.06,0.51,0.34,68
02-07-2018,20.36,41.99,11.98,13.73,0.52,0.32,76
03-07-2018,15.08,38.79,11.66,10.28,0.4,0.32,70
04-07-2018,19.42,69.33,11.71,10.96,0.41,0.29,75
05-07-2018,13.93,48.97,9.94,11.11,0.33,0.3,73
06-07-2018,18.29,41.01,14.44,13.21,0.63,0.32,85
07-07-2018,17.25,32.02,5.82,11.04,0.37,0.29,83
08-07-2018,13.43,26.94,4.54,9.79,0.46,0.26,73
09-07-2018,16.83,38.25,6.51,9.56,0.37,0.28,75
10-07-2018,18.16,38.17,6.17,10.87,0.36,0.24,63
11-07-2018,16.89,30.98,5.51,10.19,0.39,0.35,62
12-07-2018,15.95,25.24,10.56,16.27,0.64,0.28,79
13-07-2018,14.05,30.86,6.2,13.78,0.16,0.26,37
14-07-2018,9.85,29.97,6.61,15.05,0.4,0.22,35
15-07-2018,8.68,26.62,4.44,12.07,0.31,0.2,31
16-07-2018,7.5,24.01,6.54,11.23,0.3,0.23,29
17-07-2018,7.75,28.62,8.78,13.07,0.44,0.21,32
18-07-2018,10.45,41.47,9.34,14.62,0.47,0.21,39
19-07-2018,12.7,49.26,8.8,11.05,0.42,0.22,48
20-07-2018,14.48,35.5,11.09,12.61,0.5,0.19,42
21-07-2018,17.96,47.61,12.66,14.75,0.69,0.19,73
22-07-2018,16.87,50.6,5.94,14.92,0.38,0.18,59
24-07-2018,17.42,56.44,13.39,15.6,0.47,0.21,55
25-07-2018,17.79,68.97,14.55,14.24,0.62,0.16,86
26-07-2018,18.75,82.27,12.1,16.15,0.55,0.16,100
27-07-2018,11.92,46.76,6.92,16.19,0.57,0.13,85
28-07-2018,17.74,80.26,19.29,18.23,0.49,0.2,57
29-07-2018,21.78,76.32,15.21,18.8,0.44,0.16,85
30-07-2018,28.31,98.01,20.98,18.71,0.54,0.13,85
31-07-2018,27.1,112.48,20.07,21.23,0.47,0.16,106
01-08-2018,20.21,91.71,12.61,18.05,0.34,0.12,100
02-08-2018,18.52,51.48,15.52,20.07,0.43,0.13,68
03-08-2018,25.59,70.1,20.17,21.89,0.5,0.13,61
04-08-2018,21.79,75.21,12.3,19.74,0.38,0.12,71
05-08-2018,24,80,16.4,35.2,0.95,0.2,77
07-08-2018,18.47,52.91,15.06,16.57,0.8,0.11,111
08-08-2018,16.73,40.15,14,19.69,0.44,0.11,47
09-08-2018,18.72,57.71,19.29,22.11,0.42,0.12,47
10-08-2018,11.39,28.72,9.63,24.46,0.39,0.12,48
11-08-2018,10.62,19.96,8.1,17.43,0.59,0.07,49
12-08-2018,8.1,15.83,6.84,11.88,0.77,0,50
13-08-2018,9.28,16.42,8.31,14.27,0.92,0.04,57
14-08-2018,7.45,20.5,8.08,14.63,0.88,0.05,60
15-08-2018,15.32,45.04,8.12,15.07,0.88,0.1,52
16-08-2018,8.84,23.71,6.74,18.92,0.95,0.1,54
17-08-2018,11.39,24.61,6.77,13.6,0.96,0.1,63
18-08-2018,12.51,32.52,5.8,14.61,0.86,0.1,53
19-08-2018,8.71,14.17,4.31,20.04,1.03,0.1,56
21-08-2018,11.3,27.28,11.08,9.62,1.2,0.12,112
22-08-2018,7,7.8,5.45,17.12,1.08,0.09,75
24-08-2018,15.76,40.74,14.1,16.38,1.36,0.1,89
25-08-2018,18.79,60.26,15.18,18.52,1.1,0.1,76
26-08-2018,15.05,43.47,10.44,19.91,0.95,0.1,78
27-08-2018,10.1,23.92,11.02,19.26,0.87,0.1,66
28-08-2018,14.43,43.47,14.03,17.73,0.95,0.09,61
29-08-2018,22.65,57.46,12.7,19.88,1.18,0.1,83
30-08-2018,28.45,81.89,15.81,20.7,1.39,0.1,87
31-08-2018,24.94,69.22,13.29,20.42,1.4,0.04,97
01-09-2018,26.24,62.75,15.23,24.55,1.68,0.07,98
02-09-2018,30.6,76.16,18.91,22.37,1.71,0.11,99
03-09-2018,21.81,78.68,22.67,21.76,1.64,0.09,94
04-09-2018,24.22,86.08,22.16,21.11,1.68,0.09,98
05-09-2018,19.82,71.36,13.64,20.62,1.82,0.07,102
06-09-2018,25.11,81.43,16.61,16.71,1.57,0.09,96
07-09-2018,31.3,101.05,21.23,18.06,1.48,0.08,90
08-09-2018,27.1,89.38,20.76,23.69,1.54,0.08,106
11-09-2018,33.28,75.5,25.96,23.03,1.11,0.07,88
12-09-2018,40.66,82.62,16.52,21.37,0.76,0.05,103
13-09-2018,40.56,66.97,11.42,22.66,0.62,0.07,76
14-09-2018,37.93,67.4,14.32,19.44,0.78,0.07,68
15-09-2018,31.64,69.39,11.86,24.14,0.66,0.06,75
18-09-2018,22.12,34.83,11.69,18.14,1.34,0.01,89
19-09-2018,29.25,52.84,12.79,17.82,0.81,0,79
20-09-2018,38.32,80.97,16.89,18.04,0.65,0.05,65
21-09-2018,35.02,71.42,13.5,19.86,0.74,0.02,80
22-09-2018,24.29,50.33,10.13,18.22,0.97,0.03,81
23-09-2018,19.69,50.18,9,16.71,0.43,0,52
24-09-2018,18.81,50.51,12.61,15.48,0.92,0.01,89
25-09-2018,26.13,60.44,19.06,19.43,0.82,0.03,59
26-09-2018,24.08,45.81,21.37,18.56,0.84,0.03,62
27-09-2018,21.81,37.31,20.75,19.6,0.62,0.02,52
29-09-2018,14.58,41.04,20.86,15.78,0.85,0.03,61
01-10-2018,8.98,37.07,12.1,18.93,0.75,0,49
02-10-2018,9.7,30.1,23.79,16.77,0.72,0.01,48
05-10-2018,25.88,56.44,15.2,15.01,0.84,0.04,56
06-10-2018,49.7,109.35,20.65,17.96,0.76,0.05,80
07-10-2018,68.66,163.06,28.91,26.12,0.86,0.09,121
09-10-2018,65.16,184.84,46.28,18.53,1.07,0.08,142
10-10-2018,52.88,172.08,18.96,21.36,0.81,0.04,154
12-10-2018,40.99,122.69,19.32,17.01,0.6,0.06,130
13-10-2018,47.2,116.44,19.71,19.97,0.88,0.06,109
14-10-2018,39.22,102.6,17.06,22.01,0.95,0,113
15-10-2018,36.86,76.61,21.36,20.86,1.09,0.02,91
16-10-2018,34.41,72.03,22,19.19,1.07,0.02,77
17-10-2018,22.05,48.93,15.15,19.77,0.94,0,80
23-10-2018,71.31,155.98,23.25,14.58,1.29,0.06,149
24-10-2018,63.54,130.58,17.47,15.53,1.17,0.07,133
26-10-2018,56.53,128.8,27.43,16.01,1.18,0.08,122
27-10-2018,69.42,167.05,25.35,14.06,1.35,0.07,133
28-10-2018,53.53,119.1,21.54,13.73,0.88,0.07,133
29-10-2018,48.33,115.41,20.23,15.37,1.16,0.08,118
30-10-2018,58.65,125.68,20.27,14.82,1.26,0.07,118
31-10-2018,33.33,65.58,11.45,12.35,0.88,0.04,98
03-11-2018,12.7,38.49,20.22,1.62,0.89,0,75
04-11-2018,16.86,36.56,17.83,2.72,0.55,0,45
05-11-2018,21.58,68.71,37.67,3.41,0.73,0,61
06-11-2018,23.22,64.84,37.74,2.15,0.89,0.01,86
07-11-2018,28.39,71.27,33.61,0.3,1.04,0.01,70
09-11-2018,51.51,111.28,47.24,2.03,1.07,0.04,105
10-11-2018,56.85,115.5,46.64,2.73,0.82,0.03,106
11-11-2018,68.25,129.41,46.85,3.53,1.22,0.08,120
12-11-2018,84.48,164.24,54.62,3.19,1.21,0.1,156
13-11-2018,77.38,173.47,58.58,4.88,1.15,0.09,182
14-11-2018,71.23,160.66,59.86,3.45,1.48,0.12,144
17-11-2018,16.21,48,34.5,8.82,0.87,0.01,64
18-11-2018,19.48,46.57,30.95,10.76,0.84,0.01,56
19-11-2018,26.8,66.67,25.15,9.87,1.03,0,80
